,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_parncutt_prior_mu,params_parncutt_prior_sigma,params_smooth_bpm_window,params_smooth_time_window,state
69,69,0.14583333333333334,2023-04-04 01:13:03.434426,2023-04-04 01:13:08.555228,0 days 00:00:05.120802,0.12660367896277885,256,29,51,1.8313883329570013,6.1250070252038835,9.60671401649433,COMPLETE
70,70,0.6510416666666666,2023-04-04 01:13:08.555568,2023-04-04 01:13:20.547208,0 days 00:00:11.991640,0.057862979115880495,260,27,90,0.8605848595186699,6.54016955171774,9.117466011995875,COMPLETE
71,71,0.6614583333333334,2023-04-04 01:13:20.547567,2023-04-04 01:13:40.578245,0 days 00:00:20.030678,0.03814067741944503,270,22,103,0.31389333199245795,6.817392319484195,8.72192910264029,COMPLETE
72,72,0.6614583333333334,2023-04-04 01:13:40.578603,2023-04-04 01:14:30.144424,0 days 00:00:49.565821,0.013123846027255841,188,23,97,0.26103966060075945,5.820176040297605,9.452041372566217,COMPLETE
73,73,0.6145833333333334,2023-04-04 01:14:30.144792,2023-04-04 01:14:39.950351,0 days 00:00:09.805559,0.07438083299210466,265,19,115,0.768824874057386,6.469465933734974,8.994667155657455,COMPLETE
74,74,0.6614583333333334,2023-04-04 01:14:39.950760,2023-04-04 01:14:54.724679,0 days 00:00:14.773919,0.049776206817413626,271,25,102,1.0823878284719177,6.110360171585721,9.73054245057302,COMPLETE
75,75,0.4270833333333333,2023-04-04 01:14:54.725026,2023-04-04 01:15:02.089318,0 days 00:00:07.364292,0.10387079501324546,280,22,75,0.4662418104513458,6.811115143123071,9.275142962626155,COMPLETE
76,76,0.18229166666666666,2023-04-04 01:15:02.089654,2023-04-04 01:15:23.753356,0 days 00:00:21.663702,0.03276371859365852,268,31,64,0.20276123414062897,4.989008202129344,8.090502408703518,COMPLETE
77,77,0.453125,2023-04-04 01:15:23.753697,2023-04-04 01:15:29.115964,0 days 00:00:05.362267,0.12329184912157846,260,27,148,0.7901231915356959,5.582443514712868,8.752984504763576,COMPLETE
78,78,0.5885416666666666,2023-04-04 01:15:29.116308,2023-04-04 01:15:33.538183,0 days 00:00:04.421875,0.1619324358759411,273,25,125,0.48022884418177425,7.4305961653267625,9.945025420789914,COMPLETE
79,79,0.13541666666666666,2023-04-04 01:15:33.538530,2023-04-04 01:15:42.102119,0 days 00:00:08.563589,0.07749933659650785,247,23,89,0.051093710736254794,6.245976269009776,8.590721985505464,COMPLETE
80,80,0.6145833333333334,2023-04-04 01:15:42.102462,2023-04-04 01:15:59.996538,0 days 00:00:17.894076,0.03603030522516752,232,20,112,1.3457262959962326,5.9884844676243505,8.999758739618862,COMPLETE
81,81,0.6875,2023-04-04 01:15:59.996891,2023-04-04 01:16:22.921339,0 days 00:00:22.924448,0.033087400326496194,268,21,101,0.32204403251209524,6.732336149463668,8.614874900141421,COMPLETE
82,82,0.06770833333333333,2023-04-04 01:16:22.921693,2023-04-04 01:17:50.771462,0 days 00:01:27.849769,0.011166805320122054,263,21,103,0.010576555716186542,6.3672939050845345,9.297237977698359,COMPLETE
83,83,0.6302083333333334,2023-04-04 01:17:50.771807,2023-04-04 01:17:59.820519,0 days 00:00:09.048712,0.08140004374401452,268,19,85,1.1355036829788085,6.672417702384914,8.601890904788705,COMPLETE
84,84,0.6666666666666666,2023-04-04 01:17:59.821024,2023-04-04 01:18:19.718151,0 days 00:00:19.897127,0.03511535837607197,256,29,97,0.463578726940194,7.274622718575034,9.472581507280852,COMPLETE
85,85,0.5572916666666666,2023-04-04 01:18:19.718516,2023-04-04 01:18:26.013633,0 days 00:00:06.295117,0.10822998727683084,256,29,135,0.5346355525234897,7.563122793842958,9.422283062983656,COMPLETE
86,86,0.609375,2023-04-04 01:18:26.013995,2023-04-04 01:18:40.185469,0 days 00:00:14.171474,0.04769684957050446,253,26,121,0.8192737813043715,5.734705745340458,9.759111769326543,COMPLETE
87,87,0.4114583333333333,2023-04-04 01:18:40.185815,2023-04-04 01:18:45.091010,0 days 00:00:04.905195,0.13523548092136242,262,32,73,1.6590405218924806,6.880840198679797,9.059720832491136,COMPLETE
88,88,0.020833333333333332,2023-04-04 01:18:45.091364,2023-04-04 01:18:53.221805,0 days 00:00:08.130441,0.07779333744679054,258,47,29,0.6989875407696232,7.255470442483754,9.532673971185924,COMPLETE
89,89,0.6197916666666666,2023-04-04 01:18:53.222144,2023-04-04 01:18:59.506366,0 days 00:00:06.284222,0.10051844726995854,244,27,112,0.4232793336886875,6.389415459672448,8.19858113113849,COMPLETE
90,90,0.40625,2023-04-04 01:18:59.506775,2023-04-04 01:19:18.242313,0 days 00:00:18.735538,0.03818806281628448,266,29,165,1.0933634394689928,6.035840300873686,9.21400357458541,COMPLETE
91,91,0.6770833333333334,2023-04-04 01:19:18.242712,2023-04-04 01:20:00.554877,0 days 00:00:42.312165,0.022774591159265656,277,24,99,0.3052755512387082,7.008891199346433,8.699528418878485,COMPLETE
92,92,0.6927083333333334,2023-04-04 01:20:00.555235,2023-04-04 01:21:32.655127,0 days 00:01:32.099892,0.010969252742766163,272,24,98,0.6773347594209045,6.643933101368569,8.793662245357519,COMPLETE
93,93,0.5,2023-04-04 01:21:32.655515,2023-04-04 01:21:44.342114,0 days 00:00:11.686599,0.06488697546081898,277,24,91,0.21898917913410948,6.968099381314655,8.90080326328978,COMPLETE
94,94,0.6770833333333334,2023-04-04 01:21:44.342652,2023-04-04 01:23:15.075281,0 days 00:01:30.732629,0.010924836214459463,272,25,107,0.6327314037167011,5.413128238888413,8.500145583386665,COMPLETE
95,95,0.6197916666666666,2023-04-04 01:23:15.075682,2023-04-04 01:23:23.304917,0 days 00:00:08.229235,0.06668810784165505,204,23,119,1.3777333882955205,6.601833452346667,8.028252958495134,COMPLETE
96,96,0.5364583333333334,2023-04-04 01:23:23.305423,2023-04-04 01:23:31.643990,0 days 00:00:08.338567,0.09404948380314629,291,24,82,0.7307779012080216,6.717657553782169,9.771437107729174,COMPLETE
97,97,0.640625,2023-04-04 01:23:31.644384,2023-04-04 01:23:52.576257,0 days 00:00:20.931873,0.03665146393174332,275,20,108,0.9275995216051849,6.398859589746322,8.785897948887804,COMPLETE
98,98,0.5885416666666666,2023-04-04 01:23:52.576601,2023-04-04 01:24:07.049550,0 days 00:00:14.472949,0.050410731731057964,272,26,94,0.23400260333130946,5.99079758607989,9.134375110994023,COMPLETE
99,99,0.59375,2023-04-04 01:24:07.049904,2023-04-04 01:24:13.691076,0 days 00:00:06.641172,0.11564762679109222,283,21,127,0.49789317479610357,7.010008110841944,8.659766365566037,COMPLETE
100,100,0.2552083333333333,2023-04-04 01:24:13.691594,2023-04-04 01:24:17.955849,0 days 00:00:04.264255,0.16134694194609556,268,23,60,1.1145550708171925,5.7199246949031215,9.995774113988189,COMPLETE
101,101,0.2552083333333333,2023-04-04 01:24:17.956204,2023-04-04 01:24:49.692164,0 days 00:00:31.735960,0.02382995587902907,272,25,195,0.7989064517282422,5.290474187410332,8.324284203455123,COMPLETE
102,102,0.6770833333333334,2023-04-04 01:24:49.692516,2023-04-04 01:25:16.058949,0 days 00:00:26.366433,0.029870948582570472,282,25,109,0.6515077441008049,6.18276086470315,9.277540518048802,COMPLETE
103,103,0.6927083333333334,2023-04-04 01:25:16.059307,2023-04-04 01:26:14.091332,0 days 00:00:58.032025,0.015877389421048622,265,27,103,0.587167794150357,5.508330424047338,8.892011346811053,COMPLETE
104,104,0.6302083333333334,2023-04-04 01:26:14.091844,2023-04-04 01:26:24.312479,0 days 00:00:10.220635,0.06867240483454001,265,27,101,0.3189162833437823,5.644267249772138,9.63408800684553,COMPLETE
105,105,0.07291666666666667,2023-04-04 01:26:24.312979,2023-04-04 01:26:32.702767,0 days 00:00:08.389788,0.08839141714744886,278,28,86,0.013386206682645119,6.672850884424366,8.842587820539139,COMPLETE
