,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
99,99,0.5,2023-04-04 05:08:18.627480,2023-04-04 05:08:20.969591,0 days 00:00:02.342111,0.21016200810894273,182,20,3.9891965289797326,60,9.109898710966059,1.1054918160319527,COMPLETE
100,100,0.6145833333333334,2023-04-04 05:08:20.969942,2023-04-04 05:08:23.229017,0 days 00:00:02.259075,0.23862675336622963,189,14,2.8241629935334203,100,9.713985599916338,1.6043130295394346,COMPLETE
101,101,0.6302083333333334,2023-04-04 05:08:23.229366,2023-04-04 05:08:24.918511,0 days 00:00:01.689145,0.278521778650517,181,27,3.735171496754819,140,8.107506911164258,0.7223982285453547,COMPLETE
102,102,0.625,2023-04-04 05:08:24.918863,2023-04-04 05:08:27.798472,0 days 00:00:02.879609,0.16919927293021972,186,25,3.638037337349752,119,8.679265398415447,1.3419301159940165,COMPLETE
103,103,0.6354166666666666,2023-04-04 05:08:27.798829,2023-04-04 05:08:29.723912,0 days 00:00:01.925083,0.2595421057643158,180,17,3.2778514002620063,130,8.48923787667492,0.8481153907336482,COMPLETE
104,104,0.6354166666666666,2023-04-04 05:08:29.724260,2023-04-04 05:08:33.266205,0 days 00:00:03.541945,0.13910354549283935,185,19,3.0543256055522465,125,7.422750726933144,0.9978740381825351,COMPLETE
105,105,0.6354166666666666,2023-04-04 05:08:33.266567,2023-04-04 05:08:35.404255,0 days 00:00:02.137688,0.22719836133221574,183,21,3.8514273386496427,113,7.683672412780406,1.4096745185781545,COMPLETE
106,106,0.6197916666666666,2023-04-04 05:08:35.404601,2023-04-04 05:08:37.925871,0 days 00:00:02.521270,0.19487504470108738,191,29,3.415072909005467,136,7.953501827175039,1.9965672165215471,COMPLETE
107,107,0.6354166666666666,2023-04-04 05:08:37.926217,2023-04-04 05:08:39.552777,0 days 00:00:01.626560,0.29684567989617267,180,23,3.6481532123995972,159,8.222923217086183,1.1913734668409175,COMPLETE
108,108,0.625,2023-04-04 05:08:39.553131,2023-04-04 05:08:41.220856,0 days 00:00:01.667725,0.323353712573768,187,12,4.351022037945412,148,9.500208019383615,1.6824890792263902,COMPLETE
109,109,0.5,2023-04-04 05:08:41.221201,2023-04-04 05:08:47.148182,0 days 00:00:05.926981,0.09081860881684514,196,18,4.070687559121026,52,8.955760242626955,0.6837991357677977,COMPLETE
110,110,0.6197916666666666,2023-04-04 05:08:47.148529,2023-04-04 05:08:49.282249,0 days 00:00:02.133720,0.21395424263132692,182,33,3.2200494864483815,83,7.679370433203928,0.9754273800750056,COMPLETE
111,111,0.609375,2023-04-04 05:08:49.282607,2023-04-04 05:08:51.231097,0 days 00:00:01.948490,0.26352759702508877,184,14,3.107801759931805,111,8.251062412117461,0.5301984862793943,COMPLETE
112,112,0.6458333333333334,2023-04-04 05:08:51.231447,2023-04-04 05:08:53.506837,0 days 00:00:02.275390,0.19778151845615197,182,36,3.471983106442816,97,8.6716061868971,0.8074574850886818,COMPLETE
113,113,0.609375,2023-04-04 05:08:53.507175,2023-04-04 05:08:55.415394,0 days 00:00:01.908219,0.24483260147042782,188,38,3.3962669352171755,96,8.753179740663866,1.481885086068739,COMPLETE
114,114,0.640625,2023-04-04 05:08:55.415733,2023-04-04 05:08:57.903003,0 days 00:00:02.487270,0.17665622069860218,180,39,3.9079744727012296,105,9.26091963668527,1.173824422241615,COMPLETE
115,115,0.6197916666666666,2023-04-04 05:08:57.903352,2023-04-04 05:09:00.994267,0 days 00:00:03.090915,0.1706256172607518,214,39,3.5132626563055034,91,9.171828831904975,1.1704894498432032,COMPLETE
116,116,0.5833333333333334,2023-04-04 05:09:00.994618,2023-04-04 05:09:03.986169,0 days 00:00:02.991551,0.15202420924796956,186,37,4.159514304460661,74,8.95913572395121,1.893511058416213,COMPLETE
117,117,0.6302083333333334,2023-04-04 05:09:03.986525,2023-04-04 05:09:07.675660,0 days 00:00:03.689135,0.1201441892035154,182,40,4.566540176519183,104,9.50709185629541,2.404282339106798,COMPLETE
118,118,0.640625,2023-04-04 05:09:07.676019,2023-04-04 05:09:10.148944,0 days 00:00:02.472925,0.1955177318281493,191,35,3.931239005664333,98,9.961716010076902,2.1170094037693836,COMPLETE
119,119,0.6458333333333334,2023-04-04 05:09:10.149298,2023-04-04 05:09:12.686107,0 days 00:00:02.536809,0.18849926228971592,190,36,3.876655434844046,88,9.907863469285022,2.0662145219141803,COMPLETE
120,120,0.6197916666666666,2023-04-04 05:09:12.686455,2023-04-04 05:09:16.231599,0 days 00:00:03.545144,0.13735191608220204,191,35,3.912630339869304,81,9.96863077404774,2.148444450978134,COMPLETE
121,121,0.6458333333333334,2023-04-04 05:09:16.231964,2023-04-04 05:09:18.696260,0 days 00:00:02.464296,0.18792391767071998,185,36,4.369352259037035,87,9.868740636379856,1.7425174142527533,COMPLETE
122,122,0.6354166666666666,2023-04-04 05:09:18.696610,2023-04-04 05:09:21.391003,0 days 00:00:02.694393,0.17538828640851375,189,36,4.394011015690493,87,9.764865464497921,1.6860402063734112,COMPLETE
123,123,0.6302083333333334,2023-04-04 05:09:21.391353,2023-04-04 05:09:23.619883,0 days 00:00:02.228530,0.20964352823951599,185,36,4.193567922843134,97,9.921197925726506,2.675802498396586,COMPLETE
124,124,0.5,2023-04-04 05:09:23.620238,2023-04-04 05:09:26.361998,0 days 00:00:02.741760,0.18569467177404492,200,34,4.582708013320509,68,9.634609679272897,3.3609534877202134,COMPLETE
125,125,0.5677083333333334,2023-04-04 05:09:26.362345,2023-04-04 05:09:30.124368,0 days 00:00:03.762023,0.1545215236313242,232,36,4.7219170767482765,75,9.41900292545335,2.288962933423548,COMPLETE
126,126,0.6458333333333334,2023-04-04 05:09:30.124728,2023-04-04 05:09:36.253198,0 days 00:00:06.128470,0.07813319925179239,194,38,3.925563114099173,89,9.796231763230328,1.876148766422192,COMPLETE
127,127,0.46875,2023-04-04 05:09:36.253544,2023-04-04 05:09:46.805184,0 days 00:00:10.551640,0.04762214545198641,201,39,3.9511197650189174,293,9.776562233751136,1.881643046593832,COMPLETE
128,128,0.6302083333333334,2023-04-04 05:09:46.805540,2023-04-04 05:09:52.784769,0 days 00:00:05.979229,0.08165256746413997,193,33,3.791414745048414,94,9.6505326499368,1.2585874798560361,COMPLETE
129,129,0.6197916666666666,2023-04-04 05:09:52.785120,2023-04-04 05:09:58.275151,0 days 00:00:05.490031,0.09508281720449589,209,38,4.2954191676299605,89,9.963762021229341,1.6471088183591713,COMPLETE
