,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
62,62,0.5989583333333334,2023-04-04 00:21:19.637733,2023-04-04 00:21:38.408588,0 days 00:00:18.770855,0.02810454650227337,180,45,9.752669689818175,1.758317454773946,COMPLETE
63,63,0.5885416666666666,2023-04-04 00:21:38.408908,2023-04-04 00:21:42.279082,0 days 00:00:03.870174,0.11117975450716491,188,49,9.227168686388806,2.9777214037582596,COMPLETE
64,64,0.6197916666666666,2023-04-04 00:21:42.279397,2023-04-04 00:21:45.010586,0 days 00:00:02.731189,0.16231836533017086,184,40,9.650716941575704,1.3015880353616023,COMPLETE
65,65,0.625,2023-04-04 00:21:45.010896,2023-04-04 00:21:47.297752,0 days 00:00:02.286856,0.19528398814801823,185,40,8.650763134202682,1.2844457858375993,COMPLETE
66,66,0.5677083333333334,2023-04-04 00:21:47.298063,2023-04-04 00:21:49.744082,0 days 00:00:02.446019,0.19171101440656907,194,41,8.688640006922395,0.6667769545753057,COMPLETE
67,67,0.5677083333333334,2023-04-04 00:21:49.744394,2023-04-04 00:21:52.850224,0 days 00:00:03.105830,0.1635067570436412,202,36,8.099773922932835,1.2023394653574955,COMPLETE
68,68,0.59375,2023-04-04 00:21:52.850553,2023-04-04 00:21:55.068564,0 days 00:00:02.218011,0.20977063263075413,190,38,9.10678821625838,1.4588977056246413,COMPLETE
69,69,0.6041666666666666,2023-04-04 00:21:55.068881,2023-04-04 00:21:56.449536,0 days 00:00:01.380655,0.32061323371254413,184,41,7.771373743318947,0.8254794472860263,COMPLETE
70,70,0.53125,2023-04-04 00:21:56.449849,2023-04-04 00:21:58.538220,0 days 00:00:02.088371,0.2520558100818283,211,35,8.40434428470794,1.2208389754374434,COMPLETE
71,71,0.5989583333333334,2023-04-04 00:21:58.538537,2023-04-04 00:22:07.957244,0 days 00:00:09.418707,0.04701176299419242,184,42,9.560634074653864,1.9388162991104614,COMPLETE
72,72,0.359375,2023-04-04 00:22:07.957563,2023-04-04 00:22:13.103400,0 days 00:00:05.145837,0.14803279417240753,299,45,9.731572478421459,1.5835975429849025,COMPLETE
73,73,0.578125,2023-04-04 00:22:13.103727,2023-04-04 00:22:59.791422,0 days 00:00:46.687695,0.01308756510493815,189,43,9.322273907537161,2.098795628099107,COMPLETE
74,74,0.5416666666666666,2023-04-04 00:22:59.791779,2023-04-04 00:23:04.062848,0 days 00:00:04.271069,0.11379351019682213,197,40,8.816932142564712,2.485768123216735,COMPLETE
75,75,0.5989583333333334,2023-04-04 00:23:04.063310,2023-04-04 00:23:08.440609,0 days 00:00:04.377299,0.09766934285692305,183,46,9.207876186380796,0.5135761017510003,COMPLETE
76,76,0.6145833333333334,2023-04-04 00:23:08.440923,2023-04-04 00:23:11.403948,0 days 00:00:02.963025,0.14951740794614274,187,47,9.966235940258832,1.3167336936863767,COMPLETE
77,77,0.4739583333333333,2023-04-04 00:23:11.404262,2023-04-04 00:23:14.553150,0 days 00:00:03.148888,0.18393564066291157,240,48,9.97970576242465,0.8884177396590288,COMPLETE
78,78,0.4635416666666667,2023-04-04 00:23:14.553469,2023-04-04 00:23:17.698348,0 days 00:00:03.144879,0.21791636046057433,247,13,8.710500610149797,1.3611345952405114,COMPLETE
79,79,0.5989583333333334,2023-04-04 00:23:17.698677,2023-04-04 00:23:21.322008,0 days 00:00:03.623331,0.14747170598758105,187,11,9.45410222950136,1.6094885118527755,COMPLETE
80,80,0.5104166666666666,2023-04-04 00:23:21.322333,2023-04-04 00:23:23.729114,0 days 00:00:02.406781,0.2401031914479925,220,32,9.083668648010718,1.270702812403046,COMPLETE
81,81,0.609375,2023-04-04 00:23:23.729446,2023-04-04 00:23:28.145146,0 days 00:00:04.415700,0.09307660675248586,180,47,9.710920786958003,1.9718269001636564,COMPLETE
82,82,0.5989583333333334,2023-04-04 00:23:28.145464,2023-04-04 00:23:31.356246,0 days 00:00:03.210782,0.14018626037946114,187,44,9.675815949092108,2.228891900786076,COMPLETE
83,83,0.5677083333333334,2023-04-04 00:23:31.356569,2023-04-04 00:23:40.393138,0 days 00:00:09.036569,0.04951225410742137,192,49,9.969735584780183,1.7402309795040636,COMPLETE
84,84,0.6041666666666666,2023-04-04 00:23:40.393454,2023-04-04 00:23:42.901857,0 days 00:00:02.508403,0.17435134651868583,183,42,9.411247665785321,2.562414000777304,COMPLETE
85,85,0.59375,2023-04-04 00:23:42.902181,2023-04-04 00:23:47.579225,0 days 00:00:04.677044,0.08771353349654085,180,47,8.899327428606359,0.7556145617877679,COMPLETE
86,86,0.578125,2023-04-04 00:23:47.579557,2023-04-04 00:23:51.346081,0 days 00:00:03.766524,0.12685550273467727,197,45,9.334188343330515,1.0499414689227256,COMPLETE
87,87,0.6041666666666666,2023-04-04 00:23:51.346399,2023-04-04 00:23:54.332655,0 days 00:00:02.986256,0.16247187004029462,187,27,9.73409708755673,1.9861175060462495,COMPLETE
88,88,0.5885416666666666,2023-04-04 00:23:54.332996,2023-04-04 00:23:56.712951,0 days 00:00:02.379955,0.1977072996296994,193,43,9.999345950006203,1.3454776600359306,COMPLETE
89,89,0.59375,2023-04-04 00:23:56.713268,2023-04-04 00:23:58.721440,0 days 00:00:02.008172,0.22192647085662726,183,40,9.11886988067391,2.8874534112627783,COMPLETE
90,90,0.5572916666666666,2023-04-04 00:23:58.721751,2023-04-04 00:24:09.982089,0 days 00:00:11.260338,0.04841381568579564,189,13,9.537117529024494,0.8702957413166769,COMPLETE
91,91,0.609375,2023-04-04 00:24:09.982400,2023-04-04 00:24:13.966225,0 days 00:00:03.983825,0.10384847793113726,180,47,9.776576390610586,1.6176614620170708,COMPLETE
92,92,0.6041666666666666,2023-04-04 00:24:13.966544,2023-04-04 00:24:18.805729,0 days 00:00:04.839185,0.0838867149364218,182,50,8.62358582923989,1.9599835880683039,COMPLETE
93,93,0.5989583333333334,2023-04-04 00:24:18.806051,2023-04-04 00:24:21.623192,0 days 00:00:02.817141,0.1505124528340842,186,48,9.548854753629119,2.2966295319668975,COMPLETE
94,94,0.59375,2023-04-04 00:24:21.623507,2023-04-04 00:24:25.339205,0 days 00:00:03.715698,0.11997580727365866,190,46,9.266955324172917,1.0915792999687406,COMPLETE
95,95,0.6197916666666666,2023-04-04 00:24:25.339524,2023-04-04 00:24:27.712443,0 days 00:00:02.372919,0.1800641545159662,182,45,9.815696265628675,1.7061515699104794,COMPLETE
96,96,0.375,2023-04-04 00:24:27.712764,2023-04-04 00:24:31.929986,0 days 00:00:04.217222,0.18411336111128843,278,10,8.846190467967237,1.3986449204495968,COMPLETE
97,97,0.609375,2023-04-04 00:24:31.930309,2023-04-04 00:24:33.621991,0 days 00:00:01.691682,0.2667650002853619,183,38,8.373373324242973,1.6985291401057276,COMPLETE
98,98,0.5677083333333334,2023-04-04 00:24:33.622307,2023-04-04 00:24:35.805232,0 days 00:00:02.182925,0.21319627950371606,194,44,9.782945881958284,0.6771412321574228,COMPLETE
