,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_gaussian_prior_mu,params_gaussian_prior_sigma,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
40,40,0.578125,2023-04-04 03:13:01.079022,2023-04-04 03:13:09.627426,0 days 00:00:08.548404,0.0719483562755861,74,550.8218646989321,239,34,7.192327809051295,3.6593052958416585,COMPLETE
41,41,0.6614583333333334,2023-04-04 03:13:09.627775,2023-04-04 03:13:16.267060,0 days 00:00:06.639285,0.11616778737485213,120,405.840461868396,289,28,7.670984360132899,4.112929752375367,COMPLETE
42,42,0.6145833333333334,2023-04-04 03:13:16.267390,2023-04-04 03:13:19.043803,0 days 00:00:02.776413,0.27836802614488065,125,283.45304935493056,291,26,7.982841234452616,4.350520239940798,COMPLETE
43,43,0.5104166666666666,2023-04-04 03:13:19.044136,2023-04-04 03:13:23.037806,0 days 00:00:03.993670,0.17798534442915828,150,457.85913219600405,272,23,7.3165368878738715,4.929070867442296,COMPLETE
44,44,0.5885416666666666,2023-04-04 03:13:23.038128,2023-04-04 03:13:26.592523,0 days 00:00:03.554395,0.21162292937480612,93,355.0481637711711,283,20,8.01689747261122,4.086882976718912,COMPLETE
45,45,0.6822916666666666,2023-04-04 03:13:26.592851,2023-04-04 03:13:41.198821,0 days 00:00:14.605970,0.058055452649850174,102,418.60847568516806,294,13,8.683359585371637,4.502422842848639,COMPLETE
46,46,0.5729166666666666,2023-04-04 03:13:41.199153,2023-04-04 03:13:55.295032,0 days 00:00:14.095879,0.05959614913716084,60,447.31904932135444,295,17,8.60950158417982,4.671082722990089,COMPLETE
47,47,0.65625,2023-04-04 03:13:55.295520,2023-04-04 03:15:41.580623,0 days 00:01:46.285103,0.011530833614833758,100,274.01069368387476,299,12,9.389005032988845,3.516146457881731,COMPLETE
48,48,0.6197916666666666,2023-04-04 03:15:41.580963,2023-04-04 03:15:52.863655,0 days 00:00:11.282692,0.06984765678707056,83,585.5933594274964,277,15,8.246618505845706,4.9510526355191695,COMPLETE
49,49,0.390625,2023-04-04 03:15:52.864160,2023-04-04 03:15:58.181983,0 days 00:00:05.317823,0.14248434328504947,165,328.76767271830505,295,42,9.199437934426477,5.830368441005319,COMPLETE
50,50,0.4375,2023-04-04 03:15:58.182318,2023-04-04 03:16:12.311323,0 days 00:00:14.129005,0.04999306913784257,38,238.89038853099427,267,37,8.929192232879918,2.7611241549770877,COMPLETE
51,51,0.6510416666666666,2023-04-04 03:16:12.311673,2023-04-04 03:16:19.386827,0 days 00:00:07.075154,0.1057339830116962,119,407.41441330476744,290,40,7.662737168444564,4.187463494238298,COMPLETE
52,52,0.625,2023-04-04 03:16:19.387315,2023-04-04 03:16:24.893844,0 days 00:00:05.506529,0.13940531700677378,134,367.5729356722778,287,32,9.541502319225474,4.361768681443572,COMPLETE
53,53,0.6770833333333334,2023-04-04 03:16:24.894183,2023-04-04 03:18:23.210516,0 days 00:01:58.316333,0.0104479334426682,110,413.15290952446605,300,12,8.71153354538009,3.3287970163578438,COMPLETE
54,54,0.6614583333333334,2023-04-04 03:18:23.210903,2023-04-04 03:18:46.593554,0 days 00:00:23.382651,0.037807906253448036,94,494.8816009497191,299,12,8.745696893950733,3.3143551862771155,COMPLETE
55,55,0.671875,2023-04-04 03:18:46.594047,2023-04-04 03:20:47.338801,0 days 00:02:00.744754,0.010313728592008874,108,437.5670316367341,295,16,9.702891453390535,3.0634240143052196,COMPLETE
56,56,0.6302083333333334,2023-04-04 03:20:47.339140,2023-04-04 03:21:58.690966,0 days 00:01:11.351826,0.016448864024386934,83,434.53621910505444,300,10,9.475564226866453,3.014917415989558,COMPLETE
57,57,0.052083333333333336,2023-04-04 03:21:58.691477,2023-04-04 03:22:15.831648,0 days 00:00:17.140171,0.05045189615531444,230,300.97334777197625,294,15,9.067232065014357,2.290218260286812,COMPLETE
58,58,0.671875,2023-04-04 03:22:15.832162,2023-04-04 03:22:23.531683,0 days 00:00:07.699521,0.09433683388455702,109,193.91452323348952,255,12,9.772868111271302,3.4578306784373662,COMPLETE
59,59,0.578125,2023-04-04 03:22:23.532026,2023-04-04 03:22:31.840892,0 days 00:00:08.308866,0.0892955468014424,142,164.9371322564618,257,13,9.785233232735932,2.034464028135466,COMPLETE
60,60,0.5208333333333334,2023-04-04 03:22:31.841258,2023-04-04 03:22:37.913311,0 days 00:00:06.072053,0.10602630589492416,74,203.90959598236424,223,14,9.990659237487154,3.507671704623763,COMPLETE
61,61,0.6875,2023-04-04 03:22:37.913655,2023-04-04 03:22:55.094091,0 days 00:00:17.180436,0.044000569012950776,101,135.85239183925643,254,10,9.638386186951376,2.7729748987761016,COMPLETE
62,62,0.6822916666666666,2023-04-04 03:22:55.094438,2023-04-04 03:23:08.786346,0 days 00:00:13.691908,0.052218402408914226,96,104.42377889382996,239,11,9.631975648173311,2.69304255151386,COMPLETE
63,63,0.6614583333333334,2023-04-04 03:23:08.786724,2023-04-04 03:23:23.761817,0 days 00:00:14.975093,0.04684889666299451,92,134.25133305773414,238,10,9.401318034730338,2.7967624147141037,COMPLETE
64,64,0.171875,2023-04-04 03:23:23.762167,2023-04-04 03:23:39.403076,0 days 00:00:15.640909,0.04455378352643467,50,69.946343120007,244,17,8.960649921082856,2.533806730048709,COMPLETE
65,65,0.08854166666666667,2023-04-04 03:23:39.403413,2023-04-04 03:24:48.918153,0 days 00:01:09.514740,0.011576525027268414,97,3.787563525684746,196,11,9.638480290968786,1.7678010733022897,COMPLETE
