,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_gaussian_prior_mu,params_gaussian_prior_sigma,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
48,48,0.6614583333333334,2023-04-04 00:32:19.109837,2023-04-04 00:32:23.982962,0 days 00:00:04.873125,0.1445249126290884,114,784.4519940055782,285,47,9.238059318765751,2.4941973968742914,COMPLETE
49,49,0.4010416666666667,2023-04-04 00:32:23.983292,2023-04-04 00:32:26.461076,0 days 00:00:02.477784,0.21085020362004475,168,821.3316348573308,224,50,8.575491677084448,0.8797629388168489,COMPLETE
50,50,0.671875,2023-04-04 00:32:26.461404,2023-04-04 00:32:31.007651,0 days 00:00:04.546247,0.11995601934947281,108,863.7618091230942,231,33,3.718256952514113,2.8558979876003994,COMPLETE
51,51,0.65625,2023-04-04 00:32:31.007980,2023-04-04 00:32:35.476775,0 days 00:00:04.468795,0.12977601834352173,109,852.0549279165115,231,12,3.3315905042359724,2.8896993087703695,COMPLETE
52,52,0.609375,2023-04-04 00:32:35.477111,2023-04-04 00:32:40.820325,0 days 00:00:05.343214,0.10000691261367783,128,731.9820398003391,221,45,9.515545533689885,1.3895319616329957,COMPLETE
53,53,0.5364583333333334,2023-04-04 00:32:40.820685,2023-04-04 00:32:43.779512,0 days 00:00:02.958827,0.18258327658969825,147,963.3030926023757,211,33,9.428397696851487,0.8619976039116213,COMPLETE
54,54,0.6302083333333334,2023-04-04 00:32:43.779852,2023-04-04 00:32:46.126756,0 days 00:00:02.346904,0.21370112675259792,86,870.9042573063869,238,48,3.5414038327934403,2.3772586333341783,COMPLETE
55,55,0.6666666666666666,2023-04-04 00:32:46.127099,2023-04-04 00:32:52.686491,0 days 00:00:06.559392,0.09576359617549443,121,771.0532701672969,245,37,8.850230106789322,1.5208661442466105,COMPLETE
56,56,0.6614583333333334,2023-04-04 00:32:52.686824,2023-04-04 00:33:02.979501,0 days 00:00:10.292677,0.0650340762878186,122,752.7368926302614,257,37,9.04804268373637,2.7408941791395516,COMPLETE
57,57,0.5885416666666666,2023-04-04 00:33:02.979841,2023-04-04 00:33:08.774663,0 days 00:00:05.794822,0.11310945337989511,136,805.5735631406233,245,31,9.718685684460914,1.5911751602478463,COMPLETE
