,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
67,67,0.5364583333333334,2023-04-04 02:48:06.484921,2023-04-04 02:48:11.885131,0 days 00:00:05.400210,0.09457180537888385,196,20,5.747319782726212,8.546055154761774,COMPLETE
68,68,0.5729166666666666,2023-04-04 02:48:11.885438,2023-04-04 02:48:14.252158,0 days 00:00:02.366720,0.19082601942431743,180,27,6.511796031113144,9.386991136976581,COMPLETE
69,69,0.4375,2023-04-04 02:48:14.252468,2023-04-04 02:48:16.152628,0 days 00:00:01.900160,0.28095794618257564,208,24,6.854148810114785,9.059484514302984,COMPLETE
70,70,0.59375,2023-04-04 02:48:16.152928,2023-04-04 02:48:26.637111,0 days 00:00:10.484183,0.04640700978728229,184,22,6.0508243022438055,9.806006579567889,COMPLETE
71,71,0.59375,2023-04-04 02:48:26.637416,2023-04-04 02:48:35.676854,0 days 00:00:09.039438,0.053162929095557664,184,22,6.002860519197449,9.84882090247806,COMPLETE
72,72,0.5572916666666666,2023-04-04 02:48:35.677162,2023-04-04 02:48:39.487257,0 days 00:00:03.810095,0.12970604601748098,190,17,5.298695706286661,9.99941225805941,COMPLETE
73,73,0.578125,2023-04-04 02:48:39.487565,2023-04-04 02:48:44.623110,0 days 00:00:05.135545,0.09330742282213432,184,20,5.86301240318225,9.59108730500747,COMPLETE
74,74,0.6041666666666666,2023-04-04 02:48:44.623417,2023-04-04 02:48:53.540885,0 days 00:00:08.917468,0.05046212581634156,180,31,6.2757286794522384,8.864580842539457,COMPLETE
75,75,0.5729166666666666,2023-04-04 02:48:53.541199,2023-04-04 02:48:56.342011,0 days 00:00:02.800812,0.16624320197654807,189,30,6.366091617297749,8.846574853494143,COMPLETE
76,76,0.6041666666666666,2023-04-04 02:48:56.342327,2023-04-04 02:49:01.927606,0 days 00:00:05.585279,0.08130650243330531,180,28,5.464691546617135,8.468470810374315,COMPLETE
77,77,0.546875,2023-04-04 02:49:01.927934,2023-04-04 02:50:05.286207,0 days 00:01:03.358273,0.010642309487767884,196,26,5.438253848316798,9.127849979142567,COMPLETE
78,78,0.3385416666666667,2023-04-04 02:50:05.286531,2023-04-04 02:50:14.763963,0 days 00:00:09.477432,0.08018967665256162,297,29,5.072130679007467,7.613397897049447,COMPLETE
79,79,0.5833333333333334,2023-04-04 02:50:14.764295,2023-04-04 02:50:17.912554,0 days 00:00:03.148259,0.14536431200740235,190,32,5.5767677328722955,8.797468884218254,COMPLETE
80,80,0.5677083333333334,2023-04-04 02:50:17.912868,2023-04-04 02:50:21.660639,0 days 00:00:03.747771,0.11659469071776621,187,36,4.881423922772278,8.141901934503558,COMPLETE
81,81,0.5885416666666666,2023-04-04 02:50:21.660949,2023-04-04 02:50:30.826448,0 days 00:00:09.165499,0.0505555260135005,185,31,5.780967252311735,8.431868480034444,COMPLETE
82,82,0.5989583333333334,2023-04-04 02:50:30.826804,2023-04-04 02:50:36.958670,0 days 00:00:06.131866,0.0770969618024976,181,24,6.219231934078364,9.326026012106592,COMPLETE
83,83,0.59375,2023-04-04 02:50:36.958979,2023-04-04 02:50:42.986625,0 days 00:00:06.027646,0.0793817307160463,183,24,6.188741625453021,9.312571438631968,COMPLETE
84,84,0.6145833333333334,2023-04-04 02:50:42.986929,2023-04-04 02:50:46.473795,0 days 00:00:03.486866,0.12737549139235713,180,25,5.228209879159452,8.803975767428652,COMPLETE
85,85,0.5625,2023-04-04 02:50:46.474109,2023-04-04 02:50:49.812606,0 days 00:00:03.338497,0.13934763782070586,190,27,5.204953001580474,9.292398810594046,COMPLETE
86,86,0.2864583333333333,2023-04-04 02:50:49.812924,2023-04-04 02:50:52.917996,0 days 00:00:03.105072,0.21764944411616705,273,25,5.360188622267011,8.985591748261683,COMPLETE
87,87,0.5520833333333334,2023-04-04 02:50:52.918316,2023-04-04 02:50:59.878499,0 days 00:00:06.960183,0.07143564125838489,195,28,4.913862027982396,8.610143250249036,COMPLETE
88,88,0.5520833333333334,2023-04-04 02:50:59.878940,2023-04-04 02:51:02.785076,0 days 00:00:02.906136,0.16238510478131282,183,23,6.723356105866983,9.60326405206885,COMPLETE
89,89,0.5833333333333334,2023-04-04 02:51:02.785398,2023-04-04 02:51:17.907879,0 days 00:00:15.122481,0.032158440449142164,186,26,5.5368210074759014,8.337159166857953,COMPLETE
90,90,0.5625,2023-04-04 02:51:17.908194,2023-04-04 02:51:20.539768,0 days 00:00:02.631574,0.1756684092843282,188,31,6.202542291997781,7.980818471044745,COMPLETE
91,91,0.5989583333333334,2023-04-04 02:51:20.540092,2023-04-04 02:51:24.834315,0 days 00:00:04.294223,0.10613842129292117,180,25,6.433126698332959,8.839307538962359,COMPLETE
92,92,0.609375,2023-04-04 02:51:24.834675,2023-04-04 02:51:28.902131,0 days 00:00:04.067456,0.1129086909362592,180,25,7.036403763330138,9.154208134542163,COMPLETE
93,93,0.5989583333333334,2023-04-04 02:51:28.902449,2023-04-04 02:51:32.496085,0 days 00:00:03.593636,0.12630972682280578,183,29,6.704717268203154,9.177021554549725,COMPLETE
94,94,0.5885416666666666,2023-04-04 02:51:32.496399,2023-04-04 02:51:38.402470,0 days 00:00:05.906071,0.08353598819511415,186,23,6.928523707166894,9.412712904011407,COMPLETE
95,95,0.4375,2023-04-04 02:51:38.402795,2023-04-04 02:51:41.349532,0 days 00:00:02.946737,0.20497629612789853,235,28,7.162088759445895,8.59678042974604,COMPLETE
96,96,0.5625,2023-04-04 02:51:41.349852,2023-04-04 02:51:49.904560,0 days 00:00:08.554708,0.05852971731499547,193,27,7.459553941431686,9.020731958789934,COMPLETE
97,97,0.59375,2023-04-04 02:51:49.904884,2023-04-04 02:51:53.730461,0 days 00:00:03.825577,0.12125902266366446,182,24,6.995524393038812,8.322395618460348,COMPLETE
98,98,0.5208333333333334,2023-04-04 02:51:53.730788,2023-04-04 02:52:10.550690,0 days 00:00:16.819902,0.03158473447878153,201,26,5.948745252364825,9.599739411543588,COMPLETE
99,99,0.5572916666666666,2023-04-04 02:52:10.551020,2023-04-04 02:52:13.498746,0 days 00:00:02.947726,0.1603830018260821,191,29,5.6250521935462725,9.274528929441027,COMPLETE
100,100,0.5833333333333334,2023-04-04 02:52:13.499067,2023-04-04 02:52:18.567882,0 days 00:00:05.068815,0.08732690016757744,180,33,6.575651877387198,8.67984745574097,COMPLETE
101,101,0.6197916666666666,2023-04-04 02:52:18.568217,2023-04-04 02:52:22.432548,0 days 00:00:03.864331,0.11833971243615514,180,25,6.418717565102362,8.782761722390754,COMPLETE
102,102,0.5729166666666666,2023-04-04 02:52:22.432866,2023-04-04 02:52:25.785182,0 days 00:00:03.352316,0.14081577002158369,186,25,6.165498754813892,8.938741723760934,COMPLETE
103,103,0.5833333333333334,2023-04-04 02:52:25.785502,2023-04-04 02:52:30.140195,0 days 00:00:04.354693,0.10646955025081611,183,22,5.206270303343826,8.045398586949633,COMPLETE
104,104,0.5885416666666666,2023-04-04 02:52:30.140527,2023-04-04 02:52:36.990718,0 days 00:00:06.850191,0.0687296783038987,182,24,5.951828081179131,9.178020413454854,COMPLETE
105,105,0.546875,2023-04-04 02:52:36.991044,2023-04-04 02:52:39.612601,0 days 00:00:02.621557,0.18946043244245336,188,21,6.740156357748292,8.22854037410711,COMPLETE
106,106,0.5677083333333334,2023-04-04 02:52:39.612931,2023-04-04 02:52:43.093346,0 days 00:00:03.480415,0.13601876981696664,186,23,5.419957219686297,9.451499517491342,COMPLETE
107,107,0.59375,2023-04-04 02:52:43.093680,2023-04-04 02:52:47.277589,0 days 00:00:04.183909,0.1082547357284979,180,26,6.4753265667734095,7.793408121369006,COMPLETE
108,108,0.59375,2023-04-04 02:52:47.277914,2023-04-04 02:53:04.405529,0 days 00:00:17.127615,0.028107504152258128,183,27,5.705684438967528,8.467985092521506,COMPLETE
109,109,0.5677083333333334,2023-04-04 02:53:04.405866,2023-04-04 02:53:07.386097,0 days 00:00:02.980231,0.17090147755801244,189,18,7.148002211781561,8.707263323026,COMPLETE
110,110,0.5364583333333334,2023-04-04 02:53:07.386417,2023-04-04 02:53:09.204529,0 days 00:00:01.818112,0.2579728693766491,192,31,6.259473205624067,9.654057317175674,COMPLETE
111,111,0.5989583333333334,2023-04-04 02:53:09.204851,2023-04-04 02:53:13.556165,0 days 00:00:04.351314,0.0937198429203146,180,46,6.432734027006996,8.865384683896963,COMPLETE
112,112,0.5885416666666666,2023-04-04 02:53:13.556493,2023-04-04 02:53:17.657090,0 days 00:00:04.100597,0.11420930314435881,185,25,5.889969968233456,9.048871460606657,COMPLETE
113,113,0.59375,2023-04-04 02:53:17.657421,2023-04-04 02:53:25.491390,0 days 00:00:07.833969,0.060759378212498744,180,21,6.870390974792821,9.352818423992938,COMPLETE
114,114,0.5833333333333334,2023-04-04 02:53:25.491736,2023-04-04 02:53:28.470798,0 days 00:00:02.979062,0.15488313364333658,182,25,6.390582828409,9.986679215838054,COMPLETE
115,115,0.5885416666666666,2023-04-04 02:53:28.471123,2023-04-04 02:53:34.170187,0 days 00:00:05.699064,0.08515168795365859,185,24,6.101208300297374,9.724297882528177,COMPLETE
116,116,0.5729166666666666,2023-04-04 02:53:34.170524,2023-04-04 02:53:44.640172,0 days 00:00:10.469648,0.04685121065001068,188,28,7.568717207366145,8.867442632257765,COMPLETE
117,117,0.5885416666666666,2023-04-04 02:53:44.640493,2023-04-04 02:53:48.276304,0 days 00:00:03.635811,0.12687337469492865,182,23,5.688095366330849,9.4281364657379,COMPLETE
118,118,0.40625,2023-04-04 02:53:48.276629,2023-04-04 02:53:54.455249,0 days 00:00:06.178620,0.10836530161273399,251,19,6.614160945460391,8.397554059635302,COMPLETE
119,119,0.6041666666666666,2023-04-04 02:53:54.455577,2023-04-04 02:54:55.094442,0 days 00:01:00.638865,0.010398930508044177,180,22,5.510636953438289,8.63464185895503,COMPLETE
120,120,0.546875,2023-04-04 02:54:55.094833,2023-04-04 02:55:35.160383,0 days 00:00:40.065550,0.016766582483111928,198,22,5.078660229322751,7.533639244024546,COMPLETE
121,121,0.6041666666666666,2023-04-04 02:55:35.160754,2023-04-04 02:55:41.980503,0 days 00:00:06.819749,0.06858428715747525,180,25,5.370434370295255,8.670292677975798,COMPLETE
122,122,0.5885416666666666,2023-04-04 02:55:41.980986,2023-04-04 02:55:54.047184,0 days 00:00:12.066198,0.03967315888820481,184,26,5.257670862231001,8.08846796178799,COMPLETE
123,123,0.59375,2023-04-04 02:55:54.047542,2023-04-04 02:56:01.167241,0 days 00:00:07.119699,0.06621165867490977,182,23,4.799085031551574,8.62453599498053,COMPLETE
124,124,0.5885416666666666,2023-04-04 02:56:01.167578,2023-04-04 02:57:05.202588,0 days 00:01:04.035010,0.010323372372813264,186,24,5.498800213024581,9.166772212394651,COMPLETE
125,125,0.5729166666666666,2023-04-04 02:57:05.202936,2023-04-04 02:57:10.876198,0 days 00:00:05.673262,0.08985761761374098,189,21,5.822898560013093,7.877753317360794,COMPLETE
126,126,0.578125,2023-04-04 02:57:10.876657,2023-04-04 02:57:17.595128,0 days 00:00:06.718471,0.06833743243711372,184,29,5.375509207158709,8.279864490649842,COMPLETE
127,127,0.5104166666666666,2023-04-04 02:57:17.595455,2023-04-04 02:57:30.047348,0 days 00:00:12.451893,0.04544521893018981,215,27,5.092801313516913,8.524272809276145,COMPLETE
128,128,0.578125,2023-04-04 02:57:30.047720,2023-04-04 02:57:33.157016,0 days 00:00:03.109296,0.1488638950287451,180,22,6.023072298308248,9.71991120297464,COMPLETE
129,129,0.5677083333333334,2023-04-04 02:57:33.157342,2023-04-04 02:57:36.853108,0 days 00:00:03.695766,0.12704071298928574,191,25,4.7009974569235515,8.948838352999836,COMPLETE
130,130,0.5885416666666666,2023-04-04 02:57:36.853437,2023-04-04 02:57:43.415907,0 days 00:00:06.562470,0.0740989046995372,187,24,5.552256093885051,8.721959770219648,COMPLETE
131,131,0.5885416666666666,2023-04-04 02:57:43.416240,2023-04-04 02:57:48.059282,0 days 00:00:04.643042,0.10127726549936675,180,25,6.349812653044041,9.20586395198303,COMPLETE
132,132,0.6041666666666666,2023-04-04 02:57:48.059622,2023-04-04 02:58:00.895341,0 days 00:00:12.835719,0.03763269198485643,183,23,5.709594314564831,8.874442149328864,COMPLETE
133,133,0.5989583333333334,2023-04-04 02:58:00.895666,2023-04-04 02:58:16.813856,0 days 00:00:15.918190,0.03076340137680941,183,22,5.6992817634004975,9.569687504206275,COMPLETE
134,134,0.484375,2023-04-04 02:58:16.814188,2023-04-04 02:58:28.627932,0 days 00:00:11.813744,0.05132266802750552,225,23,5.89286718907097,9.008250747237451,COMPLETE
135,135,0.5833333333333334,2023-04-04 02:58:28.628292,2023-04-04 02:58:33.965526,0 days 00:00:05.337234,0.08658650296361928,185,26,5.288827474805182,9.3408612891965,COMPLETE
136,136,0.59375,2023-04-04 02:58:33.965864,2023-04-04 02:58:49.504604,0 days 00:00:15.538740,0.031905132819360846,182,19,5.0180378372879835,8.507371200330699,COMPLETE
137,137,0.5885416666666666,2023-04-04 02:58:49.504936,2023-04-04 02:58:57.370458,0 days 00:00:07.865522,0.06270908206202551,180,16,6.163804796540601,8.20841401352846,COMPLETE
138,138,0.5625,2023-04-04 02:58:57.370827,2023-04-04 02:59:00.876362,0 days 00:00:03.505535,0.13875475882329577,187,20,5.580331051771753,8.844734912711765,COMPLETE
139,139,0.5677083333333334,2023-04-04 02:59:00.876693,2023-04-04 02:59:03.400988,0 days 00:00:02.524295,0.18367756343814415,184,24,5.979528540452059,9.166250980828373,COMPLETE
140,140,0.5989583333333334,2023-04-04 02:59:03.401317,2023-04-04 02:59:54.681772,0 days 00:00:51.280455,0.012248336936280357,182,21,5.392716741553016,7.9396601424514,COMPLETE
141,141,0.5989583333333334,2023-04-04 02:59:54.682101,2023-04-04 02:59:58.865715,0 days 00:00:04.183614,0.10910932482964923,180,25,6.307024648439175,8.735140924005126,COMPLETE
142,142,0.609375,2023-04-04 02:59:58.866048,2023-04-04 03:00:04.216639,0 days 00:00:05.350591,0.08600383237663187,180,27,6.651685143950629,9.492799897581548,COMPLETE
143,143,0.578125,2023-04-04 03:00:04.216966,2023-04-04 03:00:09.365699,0 days 00:00:05.148733,0.09283346257686469,185,27,6.590297953417841,9.531862540363244,COMPLETE
144,144,0.5989583333333334,2023-04-04 03:00:09.366034,2023-04-04 03:00:15.430121,0 days 00:00:06.064087,0.07484151139284222,183,32,5.7361803233768365,9.977223327749952,COMPLETE
145,145,0.5677083333333334,2023-04-04 03:00:15.430451,2023-04-04 03:00:25.403660,0 days 00:00:09.973209,0.04892934344535288,189,30,6.8666389017035225,9.037022867706055,COMPLETE
146,146,0.6041666666666666,2023-04-04 03:00:25.404028,2023-04-04 03:00:28.929921,0 days 00:00:03.525893,0.12478123587070217,180,28,4.951068071082827,9.428165547767394,COMPLETE
