,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
84,84,0.585109406081273,2023-04-05 23:12:38.462595,2023-04-05 23:12:42.761547,0 days 00:00:04.298952,0.22694638432291414,180,31,5.120708842257075,119,8.263125293976195,7.315691558424552,COMPLETE
85,85,0.45865302642796246,2023-04-05 23:12:42.761879,2023-04-05 23:12:46.682391,0 days 00:00:03.920512,0.23165757957694424,184,47,5.335554634924043,177,8.779080624004541,7.321259585252866,COMPLETE
86,86,0.5706166524580847,2023-04-05 23:12:46.682737,2023-04-05 23:12:56.409539,0 days 00:00:09.726802,0.108905830567389,192,30,5.555012406040431,119,8.309395765976012,6.926789362229327,COMPLETE
87,87,0.51179312304632,2023-04-05 23:12:56.409885,2023-04-05 23:13:01.342737,0 days 00:00:04.932852,0.21315204610978783,196,33,5.128388557206088,87,9.081113523657809,8.587344639318133,COMPLETE
88,88,0.5608127308894573,2023-04-05 23:13:01.343089,2023-04-05 23:13:09.836443,0 days 00:00:08.493354,0.12209882434123404,189,31,5.864831609701514,111,8.544657582990535,8.995220042647679,COMPLETE
89,89,0.424410343847684,2023-04-05 23:13:09.836787,2023-04-05 23:13:16.932172,0 days 00:00:07.095385,0.16902510106070798,232,42,3.8897349274570696,134,8.115827380891897,7.912943451744755,COMPLETE
90,90,0.4388320545609548,2023-04-05 23:13:16.932520,2023-04-05 23:13:35.618874,0 days 00:00:18.686354,0.0806793206114309,262,28,4.263390267033913,98,8.911148157763964,6.433944321441172,COMPLETE
91,91,0.5607416879795397,2023-04-05 23:13:35.619218,2023-04-05 23:13:41.465401,0 days 00:00:05.846183,0.1678206116858075,183,32,4.767515100564194,109,7.6995742329961585,7.703749958726609,COMPLETE
92,92,0.5897982381358341,2023-04-05 23:13:41.465928,2023-04-05 23:13:48.010097,0 days 00:00:06.544169,0.1426613970984097,181,35,4.586425276573749,90,7.946469203704389,8.339393553231627,COMPLETE
93,93,0.5947712418300654,2023-04-05 23:13:48.010435,2023-04-05 23:13:58.228470,0 days 00:00:10.218035,0.09662348504532497,186,35,5.03467397000373,84,7.99660066484066,8.342614490282536,COMPLETE
94,94,0.5948422847399829,2023-04-05 23:13:58.228833,2023-04-05 23:14:43.134417,0 days 00:00:44.905584,0.028243940390375144,180,35,5.149785558267188,84,8.325446170331285,8.28739888127992,COMPLETE
95,95,0.6046462063086104,2023-04-05 23:14:43.134953,2023-04-05 23:15:06.129784,0 days 00:00:22.994831,0.04114231110591936,180,38,4.494663555384779,82,8.377218216520514,8.648830179145692,COMPLETE
96,96,0.5899403239556692,2023-04-05 23:15:06.130263,2023-04-05 23:15:40.020512,0 days 00:00:33.890249,0.03406024915758207,180,36,4.582902915177714,80,8.711022284930653,8.642356942074493,COMPLETE
97,97,0.5561238988348962,2023-04-05 23:15:40.020862,2023-04-05 23:16:16.656253,0 days 00:00:36.635391,0.03240743137452694,180,36,4.499378567275287,61,8.706417436451396,8.685201642361774,COMPLETE
98,98,0.5996021597044615,2023-04-05 23:16:16.656596,2023-04-05 23:16:31.669221,0 days 00:00:15.012625,0.06332982542999233,180,35,5.0267336583069335,80,8.269389557064514,8.935452325892452,COMPLETE
99,99,0.5898692810457516,2023-04-05 23:16:31.669578,2023-04-05 23:17:09.961470,0 days 00:00:38.291892,0.030967711341910925,183,37,4.593445845426869,92,8.482775805499683,8.96903227458078,COMPLETE
